Codigo_IBGE,UF,Padrao_Acabamento,Mes,Ano,Tipo_Projeto,Descricao,Valor_m2,Regiao
50,Mato Grosso do Sul,Alto,maio,2025,PR4-3QP,Prédio residencial (4 pavimentos),1912.45,Centro-Oeste
50,Mato Grosso do Sul,Alto,maio,2025,PC.12-LA,Prédio comercial (12 pavimentos),1934.71,Centro-Oeste
50,Mato Grosso do Sul,Alto,junho,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2080.74,Centro-Oeste
50,Mato Grosso do Sul,Alto,junho,2025,PR4-3QP,Prédio residencial (4 pavimentos),1916.42,Centro-Oeste
50,Mato Grosso do Sul,Alto,junho,2025,PC.12-LA,Prédio comercial (12 pavimentos),1928.99,Centro-Oeste
50,Mato Grosso do Sul,Alto,julho,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2090.01,Centro-Oeste
50,Mato Grosso do Sul,Alto,julho,2025,PR4-3QP,Prédio residencial (4 pavimentos),1929.43,Centro-Oeste
50,Mato Grosso do Sul,Alto,julho,2025,PC.12-LA,Prédio comercial (12 pavimentos),1952.08,Centro-Oeste
50,Mato Grosso do Sul,Alto,agosto,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2147.5,Centro-Oeste
50,Mato Grosso do Sul,Alto,agosto,2025,PR4-3QP,Prédio residencial (4 pavimentos),1973.29,Centro-Oeste
50,Mato Grosso do Sul,Alto,agosto,2025,PC.12-LA,Prédio comercial (12 pavimentos),2012.98,Centro-Oeste
50,Mato Grosso do Sul,Alto,setembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2151.44,Centro-Oeste
50,Mato Grosso do Sul,Alto,setembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1971.91,Centro-Oeste
50,Mato Grosso do Sul,Alto,setembro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1995.96,Centro-Oeste
50,Mato Grosso do Sul,Alto,outubro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2158.48,Centro-Oeste
50,Mato Grosso do Sul,Alto,outubro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1975.49,Centro-Oeste
50,Mato Grosso do Sul,Alto,outubro,2025,PC.12-LA,Prédio comercial (12 pavimentos),2001.68,Centro-Oeste
50,Mato Grosso do Sul,Alto,novembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2159.13,Centro-Oeste
50,Mato Grosso do Sul,Alto,novembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1984.34,Centro-Oeste
50,Mato Grosso do Sul,Alto,novembro,2025,PC.12-LA,Prédio comercial (12 pavimentos),2013.46,Centro-Oeste
50,Mato Grosso do Sul,Alto,dezembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2175.38,Centro-Oeste
50,Mato Grosso do Sul,Alto,dezembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1991.84,Centro-Oeste
50,Mato Grosso do Sul,Alto,dezembro,2025,PC.12-LA,Prédio comercial (12 pavimentos),2017.83,Centro-Oeste
50,Mato Grosso do Sul,Normal,janeiro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1764.38,Centro-Oeste
50,Mato Grosso do Sul,Normal,janeiro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1666.82,Centro-Oeste
50,Mato Grosso do Sul,Normal,janeiro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1474.64,Centro-Oeste
50,Mato Grosso do Sul,Normal,janeiro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1509.68,Centro-Oeste
50,Mato Grosso do Sul,Normal,fevereiro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1771.69,Centro-Oeste
50,Mato Grosso do Sul,Normal,fevereiro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1672.44,Centro-Oeste
50,Mato Grosso do Sul,Normal,fevereiro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1478.12,Centro-Oeste
50,Mato Grosso do Sul,Normal,fevereiro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1510.34,Centro-Oeste
50,Mato Grosso do Sul,Normal,março,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1776.21,Centro-Oeste
50,Mato Grosso do Sul,Normal,março,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1675.7,Centro-Oeste
50,Mato Grosso do Sul,Normal,março,2025,PR4-3QP,Prédio residencial (4 pavimentos),1477.37,Centro-Oeste
50,Mato Grosso do Sul,Normal,março,2025,PC.12-LA,Prédio comercial (12 pavimentos),1507.09,Centro-Oeste
50,Mato Grosso do Sul,Normal,abril,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1787.96,Centro-Oeste
50,Mato Grosso do Sul,Normal,abril,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1685.2,Centro-Oeste
50,Mato Grosso do Sul,Normal,abril,2025,PR4-3QP,Prédio residencial (4 pavimentos),1479.53,Centro-Oeste
50,Mato Grosso do Sul,Normal,abril,2025,PC.12-LA,Prédio comercial (12 pavimentos),1516.56,Centro-Oeste
50,Mato Grosso do Sul,Normal,maio,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1788.39,Centro-Oeste
50,Mato Grosso do Sul,Normal,maio,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1685.76,Centro-Oeste
50,Mato Grosso do Sul,Normal,maio,2025,PR4-3QP,Prédio residencial (4 pavimentos),1476.59,Centro-Oeste
50,Mato Grosso do Sul,Normal,maio,2025,PC.12-LA,Prédio comercial (12 pavimentos),1516.0,Centro-Oeste
50,Mato Grosso do Sul,Normal,junho,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1783.92,Centro-Oeste
50,Mato Grosso do Sul,Normal,junho,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1681.64,Centro-Oeste
50,Mato Grosso do Sul,Normal,junho,2025,PR4-3QP,Prédio residencial (4 pavimentos),1473.42,Centro-Oeste
50,Mato Grosso do Sul,Normal,junho,2025,PC.12-LA,Prédio comercial (12 pavimentos),1510.23,Centro-Oeste
50,Mato Grosso do Sul,Normal,julho,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1791.09,Centro-Oeste
50,Mato Grosso do Sul,Normal,julho,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1687.99,Centro-Oeste
50,Mato Grosso do Sul,Normal,julho,2025,PR4-3QP,Prédio residencial (4 pavimentos),1483.37,Centro-Oeste
50,Mato Grosso do Sul,Normal,julho,2025,PC.12-LA,Prédio comercial (12 pavimentos),1523.34,Centro-Oeste
50,Mato Grosso do Sul,Normal,agosto,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1844.43,Centro-Oeste
50,Mato Grosso do Sul,Normal,agosto,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1740.22,Centro-Oeste
50,Mato Grosso do Sul,Normal,agosto,2025,PR4-3QP,Prédio residencial (4 pavimentos),1521.69,Centro-Oeste
50,Mato Grosso do Sul,Normal,agosto,2025,PC.12-LA,Prédio comercial (12 pavimentos),1566.57,Centro-Oeste
50,Mato Grosso do Sul,Normal,setembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1846.36,Centro-Oeste
50,Mato Grosso do Sul,Normal,setembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1741.89,Centro-Oeste
50,Mato Grosso do Sul,Normal,setembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1519.02,Centro-Oeste
50,Mato Grosso do Sul,Normal,setembro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1554.54,Centro-Oeste
50,Mato Grosso do Sul,Normal,outubro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1847.61,Centro-Oeste
50,Mato Grosso do Sul,Normal,outubro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1743.15,Centro-Oeste
50,Mato Grosso do Sul,Normal,outubro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1519.11,Centro-Oeste
50,Mato Grosso do Sul,Normal,outubro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1562.41,Centro-Oeste
50,Mato Grosso do Sul,Normal,novembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1848.31,Centro-Oeste
50,Mato Grosso do Sul,Normal,novembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1743.46,Centro-Oeste
50,Mato Grosso do Sul,Normal,novembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1525.95,Centro-Oeste
50,Mato Grosso do Sul,Normal,novembro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1572.06,Centro-Oeste
50,Mato Grosso do Sul,Normal,dezembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1862.07,Centro-Oeste
50,Mato Grosso do Sul,Normal,dezembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1757.29,Centro-Oeste
50,Mato Grosso do Sul,Normal,dezembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1532.26,Centro-Oeste
50,Mato Grosso do Sul,Normal,dezembro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1577.35,Centro-Oeste
50,Mato Grosso do Sul,Baixo,janeiro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1239.16,Centro-Oeste
50,Mato Grosso do Sul,Baixo,janeiro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1164.63,Centro-Oeste
50,Mato Grosso do Sul,Baixo,janeiro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1179.54,Centro-Oeste
50,Mato Grosso do Sul,Baixo,fevereiro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1239.68,Centro-Oeste
50,Mato Grosso do Sul,Baixo,fevereiro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1165.44,Centro-Oeste
50,Mato Grosso do Sul,Baixo,fevereiro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1180.19,Centro-Oeste
50,Mato Grosso do Sul,Baixo,março,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1243.57,Centro-Oeste
50,Mato Grosso do Sul,Baixo,março,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1168.48,Centro-Oeste
50,Mato Grosso do Sul,Baixo,março,2025,PR4-3QP,Prédio residencial (4 pavimentos),1180.03,Centro-Oeste
50,Mato Grosso do Sul,Baixo,abril,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1251.76,Centro-Oeste
50,Mato Grosso do Sul,Baixo,abril,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1174.92,Centro-Oeste
50,Mato Grosso do Sul,Baixo,abril,2025,PR4-3QP,Prédio residencial (4 pavimentos),1180.97,Centro-Oeste
50,Mato Grosso do Sul,Baixo,maio,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1252.28,Centro-Oeste
50,Mato Grosso do Sul,Baixo,maio,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1175.23,Centro-Oeste
50,Mato Grosso do Sul,Baixo,maio,2025,PR4-3QP,Prédio residencial (4 pavimentos),1179.61,Centro-Oeste
50,Mato Grosso do Sul,Baixo,junho,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1250.75,Centro-Oeste
50,Mato Grosso do Sul,Baixo,junho,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1174.43,Centro-Oeste
50,Mato Grosso do Sul,Baixo,junho,2025,PR4-3QP,Prédio residencial (4 pavimentos),1176.46,Centro-Oeste
50,Mato Grosso do Sul,Baixo,julho,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1256.89,Centro-Oeste
50,Mato Grosso do Sul,Baixo,julho,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1178.95,Centro-Oeste
50,Mato Grosso do Sul,Baixo,julho,2025,PR4-3QP,Prédio residencial (4 pavimentos),1182.95,Centro-Oeste
50,Mato Grosso do Sul,Baixo,agosto,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1296.02,Centro-Oeste
50,Mato Grosso do Sul,Baixo,agosto,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1217.63,Centro-Oeste
50,Mato Grosso do Sul,Baixo,agosto,2025,PR4-3QP,Prédio residencial (4 pavimentos),1215.51,Centro-Oeste
50,Mato Grosso do Sul,Baixo,setembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1295.7,Centro-Oeste
50,Mato Grosso do Sul,Baixo,setembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1217.13,Centro-Oeste
50,Mato Grosso do Sul,Baixo,setembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1211.02,Centro-Oeste
50,Mato Grosso do Sul,Baixo,outubro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1297.75,Centro-Oeste
50,Mato Grosso do Sul,Baixo,outubro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1218.81,Centro-Oeste
50,Mato Grosso do Sul,Baixo,outubro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1213.54,Centro-Oeste
50,Mato Grosso do Sul,Baixo,novembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1297.71,Centro-Oeste
50,Mato Grosso do Sul,Baixo,novembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1218.44,Centro-Oeste
50,Mato Grosso do Sul,Baixo,novembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1219.95,Centro-Oeste
50,Mato Grosso do Sul,Baixo,dezembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1306.18,Centro-Oeste
50,Mato Grosso do Sul,Baixo,dezembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1226.3,Centro-Oeste
50,Mato Grosso do Sul,Baixo,dezembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1224.14,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,janeiro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1070.51,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,janeiro,2025,CB-MMO,Cesta básica construção,989.71,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,fevereiro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1070.2,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,fevereiro,2025,CB-MMO,Cesta básica construção,987.47,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,março,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1074.22,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,março,2025,CB-MMO,Cesta básica construção,993.26,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,abril,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1080.85,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,abril,2025,CB-MMO,Cesta básica construção,995.46,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,maio,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1082.23,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,maio,2025,CB-MMO,Cesta básica construção,997.06,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,junho,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1081.89,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,junho,2025,CB-MMO,Cesta básica construção,997.51,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,julho,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1087.99,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,julho,2025,CB-MMO,Cesta básica construção,1003.94,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,agosto,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1125.12,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,agosto,2025,CB-MMO,Cesta básica construção,1040.61,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,setembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1123.41,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,setembro,2025,CB-MMO,Cesta básica construção,1039.34,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,outubro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1127.5,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,outubro,2025,CB-MMO,Cesta básica construção,1043.06,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,novembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1127.68,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,novembro,2025,CB-MMO,Cesta básica construção,1043.08,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,dezembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1130.83,Centro-Oeste
50,Mato Grosso do Sul,Mínimo,dezembro,2025,CB-MMO,Cesta básica construção,1044.36,Centro-Oeste
51,Mato Grosso,Alto,janeiro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2189.52,Centro-Oeste
51,Mato Grosso,Alto,janeiro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1993.32,Centro-Oeste
51,Mato Grosso,Alto,janeiro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1948.4,Centro-Oeste
51,Mato Grosso,Alto,fevereiro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2182.95,Centro-Oeste
51,Mato Grosso,Alto,fevereiro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1993.18,Centro-Oeste
51,Mato Grosso,Alto,fevereiro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1955.88,Centro-Oeste
51,Mato Grosso,Alto,março,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2197.29,Centro-Oeste
51,Mato Grosso,Alto,março,2025,PR4-3QP,Prédio residencial (4 pavimentos),1996.69,Centro-Oeste
51,Mato Grosso,Alto,março,2025,PC.12-LA,Prédio comercial (12 pavimentos),1949.63,Centro-Oeste
51,Mato Grosso,Alto,abril,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2211.23,Centro-Oeste
51,Mato Grosso,Alto,abril,2025,PR4-3QP,Prédio residencial (4 pavimentos),2001.63,Centro-Oeste
51,Mato Grosso,Alto,abril,2025,PC.12-LA,Prédio comercial (12 pavimentos),1951.29,Centro-Oeste
51,Mato Grosso,Alto,maio,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2205.3,Centro-Oeste
51,Mato Grosso,Alto,maio,2025,PR4-3QP,Prédio residencial (4 pavimentos),1995.03,Centro-Oeste
51,Mato Grosso,Alto,maio,2025,PC.12-LA,Prédio comercial (12 pavimentos),1943.04,Centro-Oeste
51,Mato Grosso,Alto,junho,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2219.67,Centro-Oeste
51,Mato Grosso,Alto,junho,2025,PR4-3QP,Prédio residencial (4 pavimentos),2009.87,Centro-Oeste
51,Mato Grosso,Alto,junho,2025,PC.12-LA,Prédio comercial (12 pavimentos),1950.05,Centro-Oeste
51,Mato Grosso,Alto,julho,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2225.89,Centro-Oeste
51,Mato Grosso,Alto,julho,2025,PR4-3QP,Prédio residencial (4 pavimentos),2006.3,Centro-Oeste
51,Mato Grosso,Alto,julho,2025,PC.12-LA,Prédio comercial (12 pavimentos),1951.73,Centro-Oeste
51,Mato Grosso,Alto,agosto,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2239.02,Centro-Oeste
51,Mato Grosso,Alto,agosto,2025,PR4-3QP,Prédio residencial (4 pavimentos),2018.73,Centro-Oeste
51,Mato Grosso,Alto,agosto,2025,PC.12-LA,Prédio comercial (12 pavimentos),1961.82,Centro-Oeste
51,Mato Grosso,Alto,setembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2353.36,Centro-Oeste
51,Mato Grosso,Alto,setembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),2118.78,Centro-Oeste
51,Mato Grosso,Alto,setembro,2025,PC.12-LA,Prédio comercial (12 pavimentos),2062.53,Centro-Oeste
51,Mato Grosso,Alto,outubro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2358.78,Centro-Oeste
51,Mato Grosso,Alto,outubro,2025,PR4-3QP,Prédio residencial (4 pavimentos),2124.98,Centro-Oeste
51,Mato Grosso,Alto,outubro,2025,PC.12-LA,Prédio comercial (12 pavimentos),2061.54,Centro-Oeste
51,Mato Grosso,Alto,novembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2364.31,Centro-Oeste
51,Mato Grosso,Alto,novembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),2131.44,Centro-Oeste
51,Mato Grosso,Alto,novembro,2025,PC.12-LA,Prédio comercial (12 pavimentos),2067.01,Centro-Oeste
51,Mato Grosso,Alto,dezembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2373.91,Centro-Oeste
51,Mato Grosso,Alto,dezembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),2139.89,Centro-Oeste
51,Mato Grosso,Alto,dezembro,2025,PC.12-LA,Prédio comercial (12 pavimentos),2078.63,Centro-Oeste
51,Mato Grosso,Normal,janeiro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1911.7,Centro-Oeste
51,Mato Grosso,Normal,janeiro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1812.33,Centro-Oeste
51,Mato Grosso,Normal,janeiro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1574.43,Centro-Oeste
51,Mato Grosso,Normal,janeiro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1558.95,Centro-Oeste
51,Mato Grosso,Normal,fevereiro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1913.79,Centro-Oeste
51,Mato Grosso,Normal,fevereiro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1813.43,Centro-Oeste
51,Mato Grosso,Normal,fevereiro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1580.12,Centro-Oeste
51,Mato Grosso,Normal,fevereiro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1566.07,Centro-Oeste
51,Mato Grosso,Normal,março,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1922.63,Centro-Oeste
51,Mato Grosso,Normal,março,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1821.2,Centro-Oeste
51,Mato Grosso,Normal,março,2025,PR4-3QP,Prédio residencial (4 pavimentos),1583.45,Centro-Oeste
51,Mato Grosso,Normal,março,2025,PC.12-LA,Prédio comercial (12 pavimentos),1566.96,Centro-Oeste
51,Mato Grosso,Normal,abril,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1929.57,Centro-Oeste
51,Mato Grosso,Normal,abril,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1829.46,Centro-Oeste
51,Mato Grosso,Normal,abril,2025,PR4-3QP,Prédio residencial (4 pavimentos),1585.11,Centro-Oeste
51,Mato Grosso,Normal,abril,2025,PC.12-LA,Prédio comercial (12 pavimentos),1569.65,Centro-Oeste
51,Mato Grosso,Normal,maio,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1930.31,Centro-Oeste
51,Mato Grosso,Normal,maio,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1830.46,Centro-Oeste
51,Mato Grosso,Normal,maio,2025,PR4-3QP,Prédio residencial (4 pavimentos),1583.13,Centro-Oeste
51,Mato Grosso,Normal,maio,2025,PC.12-LA,Prédio comercial (12 pavimentos),1559.01,Centro-Oeste
51,Mato Grosso,Normal,junho,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1935.05,Centro-Oeste
51,Mato Grosso,Normal,junho,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1835.03,Centro-Oeste
51,Mato Grosso,Normal,junho,2025,PR4-3QP,Prédio residencial (4 pavimentos),1587.98,Centro-Oeste
51,Mato Grosso,Normal,junho,2025,PC.12-LA,Prédio comercial (12 pavimentos),1558.54,Centro-Oeste
51,Mato Grosso,Normal,julho,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1939.17,Centro-Oeste
51,Mato Grosso,Normal,julho,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1837.84,Centro-Oeste
51,Mato Grosso,Normal,julho,2025,PR4-3QP,Prédio residencial (4 pavimentos),1584.41,Centro-Oeste
51,Mato Grosso,Normal,julho,2025,PC.12-LA,Prédio comercial (12 pavimentos),1561.45,Centro-Oeste
51,Mato Grosso,Normal,agosto,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1948.38,Centro-Oeste
51,Mato Grosso,Normal,agosto,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1845.9,Centro-Oeste
51,Mato Grosso,Normal,agosto,2025,PR4-3QP,Prédio residencial (4 pavimentos),1591.8,Centro-Oeste
51,Mato Grosso,Normal,agosto,2025,PC.12-LA,Prédio comercial (12 pavimentos),1559.01,Centro-Oeste
51,Mato Grosso,Normal,setembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",2054.04,Centro-Oeste
51,Mato Grosso,Normal,setembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1946.04,Centro-Oeste
51,Mato Grosso,Normal,setembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1682.76,Centro-Oeste
51,Mato Grosso,Normal,setembro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1654.81,Centro-Oeste
51,Mato Grosso,Normal,outubro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",2057.62,Centro-Oeste
51,Mato Grosso,Normal,outubro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1950.09,Centro-Oeste
51,Mato Grosso,Normal,outubro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1687.98,Centro-Oeste
51,Mato Grosso,Normal,outubro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1652.88,Centro-Oeste
51,Mato Grosso,Normal,novembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",2059.28,Centro-Oeste
51,Mato Grosso,Normal,novembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1951.69,Centro-Oeste
51,Mato Grosso,Normal,novembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1690.98,Centro-Oeste
51,Mato Grosso,Normal,novembro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1656.03,Centro-Oeste
51,Mato Grosso,Normal,dezembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",2071.98,Centro-Oeste
51,Mato Grosso,Normal,dezembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1963.91,Centro-Oeste
